EBT Packet Time	tracking	tracking time(s)	T[0,0]	T[0,1]	T[0,2]	T[0,3]	T[1,0]	T[1,1]	T[1,2]	T[1,3]	T[2,0]	T[2,1]	T[2,2]	T[2,3]	T[3,0]	T[3,1]	T[3,2]	T[3,3]	Frame Time(ms)	KUKA Data Time	x	y	z	a	b	c
1464723509.766660	1	2.07733	0.998747	0.048062	0.013964	-0.529877	-0.049299	0.992836	0.108837	0.186501	-0.008633	-0.109389	0.993962	2.154561	0.000000	0.000000	0.000000	1.000000	39	1464723509.755921	-708.930300	11.778600	0.038500	-0.010000	-0.019900	0.010100	
1464723509.804262	1	2.11496	0.998757	0.048080	0.013105	-0.528977	-0.049219	0.992898	0.108307	0.186674	-0.007805	-0.108817	0.994031	2.154779	0.000000	0.000000	0.000000	1.000000	37	1464723509.803799	-708.930300	11.778600	0.038500	-0.010000	-0.019900	0.010100	
1464723509.840014	1	2.15067	0.998761	0.047947	0.013301	-0.529060	-0.049125	0.992679	0.110337	0.186628	-0.007913	-0.110854	0.993805	2.154695	0.000000	0.000000	0.000000	1.000000	35	1464723509.839810	-708.930300	11.778600	0.038500	-0.010000	-0.019900	0.010100	
1464723509.877395	1	2.18809	0.998789	0.047405	0.013140	-0.529118	-0.048541	0.993087	0.106871	0.187264	-0.007982	-0.107380	0.994186	2.154432	0.000000	0.000000	0.000000	1.000000	37	1464723509.875811	-708.930300	11.778600	0.038500	-0.010000	-0.019900	0.010100	
1464723509.916509	1	2.22713	0.998808	0.047040	0.013007	-0.529028	-0.048169	0.993027	0.107597	0.186756	-0.007855	-0.108095	0.994110	2.154527	0.000000	0.000000	0.000000	1.000000	39	1464723509.911876	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723509.953545	1	2.26421	0.998822	0.046585	0.013589	-0.529262	-0.047751	0.993394	0.104349	0.186998	-0.008639	-0.104875	0.994448	2.153795	0.000000	0.000000	0.000000	1.000000	36	1464723509.947913	-708.930700	11.778700	0.038500	-0.010100	-0.020000	0.010100	
1464723509.990652	1	2.30127	0.998862	0.045623	0.013883	-0.529242	-0.046791	0.993822	0.100636	0.186687	-0.009206	-0.101171	0.994826	2.153243	0.000000	0.000000	0.000000	1.000000	37	1464723509.983838	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.027112	1	2.33769	0.998824	0.046229	0.014615	-0.529522	-0.047474	0.993740	0.101128	0.186920	-0.009849	-0.101703	0.994766	2.153615	0.000000	0.000000	0.000000	1.000000	36	1464723510.019842	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.065154	1	2.37577	0.998800	0.046921	0.014059	-0.529693	-0.048109	0.993670	0.101518	0.187024	-0.009207	-0.102073	0.994734	2.153916	0.000000	0.000000	0.000000	1.000000	38	1464723510.055805	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.102136	1	2.41285	0.998774	0.046827	0.016062	-0.529661	-0.048252	0.993368	0.104360	0.186654	-0.011069	-0.105007	0.994410	2.153526	0.000000	0.000000	0.000000	1.000000	37	1464723510.091865	-708.930700	11.780000	0.039900	-0.010000	-0.019900	0.010000	
1464723510.138375	1	2.44896	0.998772	0.047051	0.015505	-0.529713	-0.048407	0.993456	0.103450	0.186509	-0.010536	-0.104074	0.994514	2.154022	0.000000	0.000000	0.000000	1.000000	35	1464723510.127872	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.174628	1	2.48527	0.998757	0.047745	0.014287	-0.529635	-0.049002	0.993058	0.106934	0.186158	-0.009082	-0.107501	0.994164	2.154855	0.000000	0.000000	0.000000	1.000000	36	1464723510.163816	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.212596	1	2.52317	0.998748	0.047130	0.016766	-0.529046	-0.048628	0.993345	0.104410	0.186677	-0.011733	-0.105094	0.994393	2.152203	0.000000	0.000000	0.000000	1.000000	37	1464723510.211825	-708.931100	11.777100	0.039600	-0.009900	-0.020000	0.010100	
1464723510.250708	1	2.56141	0.998718	0.048041	0.015946	-0.529759	-0.049496	0.992811	0.108983	0.186382	-0.010596	-0.109632	0.993916	2.154042	0.000000	0.000000	0.000000	1.000000	38	1464723510.247843	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.286832	1	2.59749	0.998738	0.047937	0.015002	-0.529447	-0.049272	0.993033	0.107044	0.186657	-0.009766	-0.107648	0.994141	2.154163	0.000000	0.000000	0.000000	1.000000	36	1464723510.283849	-708.931100	11.777100	0.039600	-0.009900	-0.020000	0.010100	
1464723510.323721	1	2.63440	0.998725	0.048070	0.015428	-0.529311	-0.049461	0.992897	0.108210	0.186394	-0.010116	-0.108835	0.994008	2.154213	0.000000	0.000000	0.000000	1.000000	36	1464723510.319792	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.371341	1	2.68193	0.998716	0.048281	0.015352	-0.529222	-0.049689	0.992593	0.110864	0.186110	-0.009886	-0.111485	0.993717	2.153829	0.000000	0.000000	0.000000	1.000000	47	1464723510.367916	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.408207	1	2.71889	0.998755	0.047797	0.014310	-0.528802	-0.049057	0.993049	0.106988	0.186254	-0.009097	-0.107557	0.994157	2.153029	0.000000	0.000000	0.000000	1.000000	37	1464723510.403907	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.445864	1	2.75655	0.998728	0.048317	0.014439	-0.529226	-0.049633	0.992477	0.111918	0.186183	-0.008922	-0.112492	0.993613	2.153788	0.000000	0.000000	0.000000	1.000000	37	1464723510.439864	-708.927500	11.780000	0.041000	-0.009900	-0.019900	0.010000	
1464723510.482764	1	2.79331	0.998781	0.047296	0.014103	-0.528615	-0.048526	0.993189	0.105932	0.186173	-0.008997	-0.106488	0.994273	2.152409	0.000000	0.000000	0.000000	1.000000	36	1464723510.475857	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.522976	1	2.83366	0.998781	0.047214	0.014384	-0.528931	-0.048478	0.993161	0.106210	0.186155	-0.009271	-0.106778	0.994240	2.152854	0.000000	0.000000	0.000000	1.000000	40	1464723510.511865	-708.931100	11.777100	0.039600	-0.009900	-0.020000	0.010100	
1464723510.561802	1	2.87244	0.998752	0.047873	0.014224	-0.529383	-0.049127	0.993003	0.107384	0.186010	-0.008983	-0.107949	0.994116	2.153073	0.000000	0.000000	0.000000	1.000000	38	1464723510.559814	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.599239	1	2.90989	0.998732	0.047957	0.015313	-0.529401	-0.049320	0.993078	0.106596	0.185977	-0.010095	-0.107217	0.994184	2.152829	0.000000	0.000000	0.000000	1.000000	37	1464723510.595978	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.637309	1	2.94797	0.998718	0.048205	0.015433	-0.529402	-0.049599	0.992861	0.108472	0.186011	-0.010094	-0.109098	0.993980	2.153219	0.000000	0.000000	0.000000	1.000000	37	1464723510.631816	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723510.684122	1	2.99474	0.998714	0.048215	0.015674	-0.528971	-0.049634	0.992864	0.108432	0.186504	-0.010335	-0.109071	0.993980	2.153385	0.000000	0.000000	0.000000	1.000000	46	1464723510.679791	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.716533	1	3.02716	0.998759	0.048202	0.012564	-0.529001	-0.049282	0.992880	0.108447	0.186964	-0.007247	-0.108932	0.994023	2.154818	0.000000	0.000000	0.000000	1.000000	32	1464723510.715821	-708.927500	11.780000	0.041000	-0.009900	-0.019900	0.010000	
1464723510.752168	1	3.06283	0.998800	0.047617	0.011423	-0.528900	-0.048578	0.992901	0.108568	0.186315	-0.006172	-0.108993	0.994023	2.154826	0.000000	0.000000	0.000000	1.000000	35	1464723510.751776	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723510.790330	1	3.10103	0.998794	0.047359	0.012923	-0.528855	-0.048476	0.993020	0.107526	0.186569	-0.007740	-0.108023	0.994118	2.153597	0.000000	0.000000	0.000000	1.000000	38	1464723510.787750	-708.931100	11.777100	0.039600	-0.009900	-0.020000	0.010100	
1464723510.825326	1	3.13600	0.998820	0.046975	0.012307	-0.528531	-0.048024	0.993092	0.107062	0.186869	-0.007192	-0.107527	0.994176	2.153895	0.000000	0.000000	0.000000	1.000000	34	1464723510.823797	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723510.867302	1	3.17799	0.998830	0.046619	0.012871	-0.529148	-0.047731	0.993107	0.107054	0.186463	-0.007791	-0.107543	0.994170	2.153108	0.000000	0.000000	0.000000	1.000000	42	1464723510.859792	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.904429	1	3.21509	0.998826	0.046984	0.011822	-0.529263	-0.047966	0.993347	0.104698	0.187057	-0.006824	-0.105143	0.994434	2.153640	0.000000	0.000000	0.000000	1.000000	37	1464723510.895858	-708.931100	11.777100	0.039600	-0.009900	-0.020000	0.010100	
1464723510.942471	1	3.25313	0.998776	0.047649	0.013252	-0.529045	-0.048807	0.992918	0.108313	0.186449	-0.007998	-0.108828	0.994028	2.153538	0.000000	0.000000	0.000000	1.000000	37	1464723510.931852	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723510.978028	1	3.28871	0.998806	0.047433	0.011730	-0.528305	-0.048416	0.993118	0.106638	0.186623	-0.006591	-0.107078	0.994229	2.153667	0.000000	0.000000	0.000000	1.000000	35	1464723510.967776	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.020374	1	3.33091	0.998775	0.047927	0.012293	-0.529172	-0.048994	0.992676	0.110430	0.186042	-0.006911	-0.110897	0.993808	2.154330	0.000000	0.000000	0.000000	1.000000	42	1464723511.015799	-708.931000	11.777600	0.039600	-0.009900	-0.020000	0.010000	
1464723511.056922	1	3.36756	0.998808	0.047334	0.011938	-0.528950	-0.048351	0.992919	0.108505	0.186356	-0.006717	-0.108953	0.994024	2.154579	0.000000	0.000000	0.000000	1.000000	36	1464723511.051774	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.094344	1	3.40501	0.998810	0.047340	0.011694	-0.528487	-0.048335	0.992855	0.109096	0.186838	-0.006446	-0.109531	0.993962	2.154205	0.000000	0.000000	0.000000	1.000000	37	1464723511.087758	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.130653	1	3.44130	0.998857	0.046322	0.011751	-0.528289	-0.047317	0.993111	0.107198	0.186737	-0.006705	-0.107631	0.994168	2.153774	0.000000	0.000000	0.000000	1.000000	36	1464723511.123747	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.172255	1	3.48297	0.998788	0.047637	0.012418	-0.529244	-0.048706	0.992902	0.108503	0.186738	-0.007161	-0.108976	0.994019	2.154047	0.000000	0.000000	0.000000	1.000000	41	1464723511.171745	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.209768	1	3.52035	0.998775	0.047601	0.013492	-0.529593	-0.048780	0.992976	0.107789	0.186640	-0.008266	-0.108315	0.994082	2.153496	0.000000	0.000000	0.000000	1.000000	37	1464723511.207814	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.247781	1	3.55839	0.998781	0.047223	0.014361	-0.529228	-0.048466	0.993365	0.104290	0.186771	-0.009341	-0.104859	0.994443	2.152729	0.000000	0.000000	0.000000	1.000000	37	1464723511.243855	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.283073	1	3.59370	0.998770	0.047491	0.014233	-0.528864	-0.048730	0.993241	0.105346	0.186873	-0.009134	-0.105910	0.994334	2.152721	0.000000	0.000000	0.000000	1.000000	35	1464723511.279806	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.321605	1	3.63223	0.998749	0.048023	0.013935	-0.529394	-0.049252	0.992905	0.108232	0.186585	-0.008639	-0.108782	0.994028	2.154131	0.000000	0.000000	0.000000	1.000000	38	1464723511.315824	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.359113	1	3.66978	0.998781	0.047644	0.012916	-0.529303	-0.048743	0.993230	0.105440	0.186491	-0.007805	-0.105941	0.994342	2.154562	0.000000	0.000000	0.000000	1.000000	37	1464723511.351859	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.395416	1	3.70606	0.998772	0.048056	0.012080	-0.528620	-0.049072	0.993097	0.106542	0.185820	-0.006877	-0.107004	0.994235	2.154446	0.000000	0.000000	0.000000	1.000000	36	1464723511.387803	-708.931200	11.780100	0.039900	-0.009900	-0.020000	0.010000	
1464723511.433201	1	3.74383	0.998797	0.047618	0.011706	-0.528651	-0.048589	0.993245	0.105375	0.186538	-0.006609	-0.105817	0.994364	2.153872	0.000000	0.000000	0.000000	1.000000	37	1464723511.423828	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.472845	1	3.78348	0.998766	0.047747	0.013678	-0.529468	-0.048931	0.993165	0.105970	0.186496	-0.008525	-0.106509	0.994275	2.153778	0.000000	0.000000	0.000000	1.000000	40	1464723511.471855	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.511428	1	3.82206	0.998722	0.048498	0.014207	-0.528948	-0.049761	0.992794	0.109016	0.186401	-0.008817	-0.109583	0.993939	2.153615	0.000000	0.000000	0.000000	1.000000	38	1464723511.507861	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.549821	1	3.86045	0.998764	0.047833	0.013543	-0.528865	-0.049024	0.992874	0.108621	0.186482	-0.008251	-0.109150	0.993991	2.153709	0.000000	0.000000	0.000000	1.000000	38	1464723511.543861	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.586542	1	3.89713	0.998778	0.047802	0.012558	-0.528840	-0.048884	0.992902	0.108427	0.186158	-0.007286	-0.108908	0.994025	2.153938	0.000000	0.000000	0.000000	1.000000	36	1464723511.579848	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.623062	1	3.93372	0.998785	0.047284	0.013867	-0.528837	-0.048524	0.992769	0.109799	0.186164	-0.008575	-0.110338	0.993857	2.153160	0.000000	0.000000	0.000000	1.000000	36	1464723511.615791	-708.931000	11.777600	0.039600	-0.009900	-0.020000	0.010000	
1464723511.662463	1	3.97315	0.998782	0.046977	0.015068	-0.529163	-0.048326	0.993050	0.107312	0.186476	-0.009922	-0.107910	0.994111	2.152852	0.000000	0.000000	0.000000	1.000000	39	1464723511.651818	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.702911	1	4.01358	0.998824	0.046207	0.014660	-0.528800	-0.047496	0.993321	0.105151	0.186608	-0.009703	-0.105723	0.994348	2.152787	0.000000	0.000000	0.000000	1.000000	40	1464723511.699843	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.745176	1	4.05582	0.998826	0.046463	0.013714	-0.529222	-0.047659	0.993213	0.106093	0.186246	-0.008692	-0.106622	0.994262	2.153819	0.000000	0.000000	0.000000	1.000000	42	1464723511.735924	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.782804	1	4.09346	0.998827	0.046232	0.014414	-0.528894	-0.047464	0.993657	0.101941	0.186562	-0.009610	-0.102505	0.994686	2.152349	0.000000	0.000000	0.000000	1.000000	37	1464723511.771869	-708.931100	11.780700	0.039900	-0.009900	-0.020000	0.009900	
1464723511.822753	1	4.13334	0.998763	0.047343	0.015189	-0.529483	-0.048685	0.993220	0.105565	0.186599	-0.010088	-0.106174	0.994296	2.153085	0.000000	0.000000	0.000000	1.000000	39	1464723511.819915	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.858255	1	4.16891	0.998754	0.048017	0.013596	-0.529919	-0.049204	0.992981	0.107549	0.186539	-0.008336	-0.108084	0.994107	2.154316	0.000000	0.000000	0.000000	1.000000	36	1464723511.855838	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.899801	1	4.21045	0.998736	0.048212	0.014181	-0.529683	-0.049471	0.992848	0.108655	0.186511	-0.008841	-0.109219	0.993978	2.154221	0.000000	0.000000	0.000000	1.000000	41	1464723511.891797	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.942584	1	4.25324	0.998773	0.047440	0.014232	-0.529054	-0.048677	0.993267	0.105124	0.186417	-0.009149	-0.105688	0.994357	2.153811	0.000000	0.000000	0.000000	1.000000	42	1464723511.939842	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723511.989200	1	4.29988	0.998758	0.047432	0.015273	-0.529351	-0.048794	0.993104	0.106598	0.186468	-0.010111	-0.107211	0.994185	2.153719	0.000000	0.000000	0.000000	1.000000	46	1464723511.987768	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.021613	1	4.33227	0.998765	0.047655	0.014018	-0.528853	-0.048858	0.993374	0.104020	0.186477	-0.008968	-0.104576	0.994476	2.153066	0.000000	0.000000	0.000000	1.000000	32	1464723512.011759	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.058512	1	4.36920	0.998732	0.048290	0.014215	-0.529534	-0.049524	0.993174	0.105609	0.186217	-0.009019	-0.106179	0.994306	2.153800	0.000000	0.000000	0.000000	1.000000	36	1464723512.047718	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.096877	1	4.40754	0.998755	0.048071	0.013331	-0.529241	-0.049212	0.993207	0.105447	0.186498	-0.008171	-0.105972	0.994336	2.154011	0.000000	0.000000	0.000000	1.000000	38	1464723512.095754	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.133609	1	4.44416	0.998794	0.047419	0.012719	-0.529130	-0.048492	0.993319	0.104714	0.186171	-0.007668	-0.105204	0.994421	2.154047	0.000000	0.000000	0.000000	1.000000	36	1464723512.131827	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.169487	1	4.48011	0.998768	0.048060	0.012346	-0.529382	-0.049104	0.993082	0.106663	0.186272	-0.007134	-0.107138	0.994219	2.154754	0.000000	0.000000	0.000000	1.000000	35	1464723512.167786	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.208940	1	4.51956	0.998765	0.048085	0.012461	-0.528954	-0.049152	0.992941	0.107947	0.186290	-0.007182	-0.108426	0.994079	2.154433	0.000000	0.000000	0.000000	1.000000	39	1464723512.203782	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.245082	1	4.55575	0.998793	0.047909	0.010801	-0.529212	-0.048810	0.992684	0.110436	0.186235	-0.005432	-0.110830	0.993825	2.155679	0.000000	0.000000	0.000000	1.000000	36	1464723512.239763	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.282051	1	4.59268	0.998766	0.048057	0.012564	-0.529218	-0.049134	0.992952	0.107857	0.186653	-0.007292	-0.108341	0.994087	2.154358	0.000000	0.000000	0.000000	1.000000	36	1464723512.275785	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.319182	1	4.62981	0.998774	0.047974	0.012202	-0.529081	-0.049014	0.992937	0.108043	0.186080	-0.006932	-0.108509	0.994071	2.154221	0.000000	0.000000	0.000000	1.000000	37	1464723512.311808	-708.931400	11.779000	0.041000	-0.009900	-0.020000	0.009900	
1464723512.364620	1	4.67524	0.998778	0.047780	0.012629	-0.528868	-0.048869	0.992922	0.108250	0.186109	-0.007368	-0.108735	0.994043	2.153536	0.000000	0.000000	0.000000	1.000000	45	1464723512.359802	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.398589	1	4.70922	0.998750	0.048127	0.013469	-0.529339	-0.049334	0.992509	0.111771	0.185985	-0.007989	-0.112296	0.993643	2.154068	0.000000	0.000000	0.000000	1.000000	33	1464723512.395798	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.435382	1	4.74603	0.998757	0.047973	0.013521	-0.529671	-0.049191	0.992454	0.112321	0.186018	-0.008030	-0.112846	0.993580	2.153880	0.000000	0.000000	0.000000	1.000000	36	1464723512.431901	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.479091	1	4.78974	0.998780	0.047540	0.013338	-0.528775	-0.048707	0.992927	0.108276	0.185836	-0.008096	-0.108793	0.994031	2.152685	0.000000	0.000000	0.000000	1.000000	43	1464723512.467789	-708.931500	11.782000	0.041300	-0.010000	-0.020000	0.009800	
1464723512.516443	1	4.82712	0.998792	0.047034	0.014198	-0.528894	-0.048289	0.993052	0.107314	0.186500	-0.009052	-0.107870	0.994124	2.152767	0.000000	0.000000	0.000000	1.000000	37	1464723512.515865	-708.942900	11.922800	0.044600	-0.002600	-0.019300	0.002400	
1464723512.560198	1	4.87088	0.998802	0.046697	0.014616	-0.528936	-0.047987	0.993197	0.106098	0.186507	-0.009562	-0.106672	0.994248	2.152826	0.000000	0.000000	0.000000	1.000000	43	1464723512.551816	-708.977700	12.279500	-0.003900	0.001800	-0.019200	-0.009800	
1464723512.595532	1	4.90620	0.998811	0.046716	0.013968	-0.529409	-0.047921	0.993386	0.104348	0.186320	-0.009001	-0.104893	0.994443	2.153443	0.000000	0.000000	0.000000	1.000000	35	1464723512.587863	-709.020600	12.951200	-0.196900	0.008100	-0.017500	-0.030200	
1464723512.635272	1	4.94592	0.998739	0.048082	0.014411	-0.529401	-0.049364	0.992888	0.108337	0.185825	-0.009099	-0.108912	0.994010	2.153777	0.000000	0.000000	0.000000	1.000000	39	1464723512.623783	-709.068700	14.049200	-0.526800	0.022800	-0.013100	-0.063900	
1464723512.673290	1	4.98391	0.998737	0.048229	0.014077	-0.528915	-0.049473	0.992877	0.108383	0.186249	-0.008750	-0.108943	0.994009	2.153878	0.000000	0.000000	0.000000	1.000000	37	1464723512.671780	-709.145000	16.104300	-1.149300	0.052800	-0.000400	-0.127200	
1464723512.713422	1	5.02406	0.998781	0.048044	0.011323	-0.528940	-0.048985	0.992991	0.107561	0.185460	-0.006076	-0.107984	0.994134	2.155142	0.000000	0.000000	0.000000	1.000000	40	1464723512.707793	-709.211400	17.973300	-1.759500	0.080500	0.013600	-0.185400	
1464723512.749331	1	5.06000	0.998744	0.048522	0.012522	-0.530004	-0.049614	0.992579	0.111018	0.183967	-0.007042	-0.111500	0.993739	2.156296	0.000000	0.000000	0.000000	1.000000	35	1464723512.743858	-709.286500	20.094000	-2.430800	0.113100	0.028000	-0.250700	
1464723512.785925	1	5.09656	0.998784	0.047913	0.011616	-0.530049	-0.048907	0.992634	0.110839	0.182395	-0.006219	-0.111272	0.993771	2.157141	0.000000	0.000000	0.000000	1.000000	36	1464723512.779741	-709.352100	22.334100	-3.118100	0.146300	0.044100	-0.320600	
1464723512.823936	1	5.13462	0.998789	0.047893	0.011291	-0.529613	-0.048845	0.992750	0.109828	0.180864	-0.005950	-0.110247	0.993886	2.157158	0.000000	0.000000	0.000000	1.000000	37	1464723512.815767	-709.448500	24.656700	-3.810600	0.179700	0.060100	-0.394000	
1464723512.866113	1	5.17677	0.998816	0.047139	0.012011	-0.529496	-0.048137	0.993371	0.104386	0.179516	-0.007011	-0.104841	0.994464	2.156160	0.000000	0.000000	0.000000	1.000000	42	1464723512.863815	-709.570300	27.786600	-4.724500	0.224000	0.080500	-0.492700	
1464723512.903462	1	5.21412	0.998847	0.047066	0.009502	-0.529393	-0.047810	0.993192	0.106228	0.177140	-0.004438	-0.106559	0.994296	2.158653	0.000000	0.000000	0.000000	1.000000	37	1464723512.899834	-709.656600	30.087800	-5.424600	0.256600	0.096700	-0.564600	
